DateKey,Date,CampaignID,AdSetID,CreativeID,AudienceID,Spend,Impressions,Reach,Frequency,Clicks,LinkClicks,AddToCart,Purchases,Revenue
20260305,3/5/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,8.75,437,115,3.8,14,11,1,0,0
20260306,3/6/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,268,124,2.16,8,7,2,0,0
20260307,3/7/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,243,74,3.28,6,4,0,0,0
20260308,3/8/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,6.89,448,142,3.15,13,10,0,0,0
20260309,3/9/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,283,148,1.91,9,8,1,0,0
20260310,3/10/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,247,65,3.8,7,5,1,0,0
20260311,3/11/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,256,96,2.67,6,5,2,0,0
20260312,3/12/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,6.88,335,217,1.54,9,7,0,0,0
20260313,3/13/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,6.96,443,175,2.53,10,8,1,0,0
20260314,3/14/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,276,142,1.94,7,6,1,0,0
20260315,3/15/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5.68,277,91,3.04,6,4,2,0,0
20260316,3/16/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,324,123,2.63,10,7,1,0,0
20260317,3/17/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,7.33,470,133,3.53,13,10,0,0,0
20260318,3/18/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,7.11,461,250,1.84,11,8,2,0,0
20260319,3/19/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,6.86,402,213,1.89,10,8,0,0,0
20260320,3/20/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,20.46,1006,359,2.8,25,22,4,1,70.27
20260321,3/21/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,21.4,1059,269,3.94,26,21,6,1,59.49
20260322,3/22/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,27.88,1374,460,2.99,28,22,4,1,53.24
20260323,3/23/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,28.66,1741,806,2.16,39,34,7,2,131.42
20260324,3/24/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,29.98,1742,515,3.38,44,35,8,2,120.39
20260325,3/25/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,30.54,1834,847,2.17,57,48,5,2,120.88
20260326,3/26/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,257,102,2.52,7,6,1,0,0
20260327,3/27/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,7.93,455,171,2.66,9,7,2,0,0
20260328,3/28/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,249,103,2.42,5,4,1,0,0
20260329,3/29/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5.12,283,102,2.77,7,5,1,0,0
20260330,3/30/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,258,108,2.39,6,4,1,0,0
20260331,3/31/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,279,92,3.03,8,6,2,0,0
20260401,4/1/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,7.98,472,201,2.35,14,12,0,0,0
20260402,4/2/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,292,105,2.78,7,5,2,0,0
20260403,4/3/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,7.82,396,125,3.17,11,8,0,0,0
20260404,4/4/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,255,132,1.93,6,5,1,0,0
20260405,4/5/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,7.55,439,111,3.95,8,6,0,0,0
20260406,4/6/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,8.27,457,297,1.54,13,10,0,0,0
20260407,4/7/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,6.49,401,135,2.97,9,7,1,0,0
20260408,4/8/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5.26,280,132,2.12,7,6,1,0,0
20260409,4/9/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,7.49,403,139,2.9,10,8,2,0,0
20260410,4/10/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5.41,315,183,1.72,6,5,1,0,0
20260411,4/11/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,298,88,3.39,6,5,1,0,0
20260412,4/12/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,6.98,344,156,2.21,6,5,0,0,0
20260413,4/13/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,6.62,430,120,3.58,10,7,0,0,0
20260414,4/14/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,267,94,2.84,5,4,1,0,0
20260415,4/15/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5.21,253,86,2.94,6,5,2,0,0
20260416,4/16/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,7.76,400,115,3.48,10,8,0,0,0
20260417,4/17/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5,279,156,1.79,6,4,1,0,0
20260418,4/18/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,8.1,436,124,3.52,9,8,2,0,0
20260419,4/19/2026,CMP_002,ADS_0008,CRV_00028,AUD_006,5.3,324,155,2.09,6,4,0,0,0
20260120,1/20/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.59,309,96,3.22,7,5,1,0,0
20260121,1/21/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,312,113,2.76,9,7,2,0,0
20260122,1/22/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8,480,127,3.78,11,9,0,0,0
20260123,1/23/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.66,502,125,4.02,13,11,0,0,0
20260124,1/24/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,272,81,3.36,7,6,0,0,0
20260125,1/25/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.19,371,190,1.95,8,7,0,0,0
20260126,1/26/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.27,487,262,1.86,11,9,1,0,0
20260127,1/27/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.75,448,165,2.72,13,10,0,0,0
20260128,1/28/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,311,195,1.59,7,6,0,0,0
20260129,1/29/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.87,376,123,3.06,8,6,1,0,0
20260130,1/30/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.4,429,117,3.67,11,9,1,0,0
20260131,1/31/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,247,101,2.45,6,5,0,0,0
20260201,2/1/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.91,406,165,2.46,11,10,0,0,0
20260202,2/2/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.49,461,171,2.7,11,8,2,0,0
20260203,2/3/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.07,496,148,3.35,10,8,2,0,0
20260204,2/4/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.65,392,127,3.09,12,9,2,0,0
20260205,2/5/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.99,378,120,3.15,8,6,0,0,0
20260206,2/6/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.17,258,152,1.7,6,5,2,0,0
20260207,2/7/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,252,165,1.53,5,4,0,0,0
20260208,2/8/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.3,432,248,1.74,8,6,1,0,0
20260209,2/9/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,251,81,3.1,6,5,2,0,0
20260210,2/10/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.8,421,222,1.9,10,8,0,0,0
20260211,2/11/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.15,491,198,2.48,14,12,0,0,0
20260212,2/12/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,268,72,3.72,6,5,0,0,0
20260213,2/13/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.09,431,195,2.21,9,8,0,0,0
20260214,2/14/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.68,429,130,3.3,10,8,1,0,0
20260215,2/15/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.32,496,139,3.57,9,7,0,0,0
20260216,2/16/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.05,458,235,1.95,9,7,2,0,0
20260217,2/17/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.74,442,285,1.55,9,7,2,0,0
20260218,2/18/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,289,106,2.73,5,4,0,0,0
20260219,2/19/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.01,312,140,2.23,7,5,0,0,0
20260220,2/20/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.22,350,88,3.98,8,6,0,0,0
20260221,2/21/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.19,265,67,3.96,4,3,2,0,0
20260222,2/22/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.49,364,146,2.49,6,5,1,0,0
20260223,2/23/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.51,385,132,2.92,10,8,0,0,0
20260224,2/24/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.51,458,160,2.86,10,7,0,0,0
20260225,2/25/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.25,422,168,2.51,7,6,0,0,0
20260226,2/26/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.22,361,107,3.37,9,7,0,0,0
20260227,2/27/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.79,467,161,2.9,10,8,0,0,0
20260228,2/28/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.7,368,137,2.69,7,5,2,0,0
20260301,3/1/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,324,121,2.68,6,5,0,0,0
20260302,3/2/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.18,506,153,3.31,9,7,2,0,0
20260303,3/3/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.61,301,86,3.5,7,5,1,0,0
20260304,3/4/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.52,352,109,3.23,7,5,0,0,0
20260305,3/5/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.13,521,210,2.48,10,8,1,0,0
20260306,3/6/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.19,352,160,2.2,8,6,0,0,0
20260307,3/7/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.05,248,100,2.48,4,3,0,0,0
20260308,3/8/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.96,414,147,2.82,6,4,0,0,0
20260309,3/9/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.7,482,135,3.57,8,6,0,0,0
20260310,3/10/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.46,280,95,2.95,6,5,0,0,0
20260311,3/11/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.36,447,160,2.79,8,6,2,0,0
20260312,3/12/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,276,183,1.51,5,4,1,0,0
20260313,3/13/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.96,441,209,2.11,8,6,1,0,0
20260314,3/14/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.51,320,96,3.33,5,4,0,0,0
20260315,3/15/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.39,433,124,3.49,7,5,2,0,0
20260316,3/16/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.64,483,179,2.7,8,7,2,0,0
20260317,3/17/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.35,488,142,3.44,8,6,1,0,0
20260318,3/18/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.48,288,174,1.66,4,3,0,0,0
20260319,3/19/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.84,308,77,4,6,4,1,0,0
20260320,3/20/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,18.34,1105,344,3.21,22,19,3,1,75.44
20260321,3/21/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,22.84,1112,427,2.6,22,19,3,1,59.3
20260322,3/22/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,35.77,1994,771,2.59,35,28,6,1,62.42
20260323,3/23/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,28.64,1649,634,2.6,30,24,4,1,67.72
20260324,3/24/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,22.3,1105,283,3.9,17,15,2,0,0
20260325,3/25/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,23.11,1352,520,2.6,20,16,1,0,0
20260326,3/26/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.55,509,231,2.2,10,8,2,0,0
20260327,3/27/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.48,374,96,3.9,6,5,2,0,0
20260328,3/28/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.31,403,102,3.95,5,4,1,0,0
20260329,3/29/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,256,122,2.1,4,3,1,0,0
20260330,3/30/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.09,300,80,3.75,5,4,0,0,0
20260331,3/31/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.08,351,92,3.82,5,4,2,0,0
20260401,4/1/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,295,80,3.69,6,4,2,0,0
20260402,4/2/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.86,335,127,2.64,4,3,0,0,0
20260403,4/3/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.3,462,182,2.54,8,6,0,0,0
20260404,4/4/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.14,416,220,1.89,7,6,2,0,0
20260405,4/5/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.33,267,102,2.62,4,3,0,0,0
20260406,4/6/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.76,382,111,3.44,7,6,1,0,0
20260407,4/7/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.06,369,147,2.51,5,4,2,0,0
20260408,4/8/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.95,504,278,1.81,8,6,1,0,0
20260409,4/9/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,260,116,2.24,4,3,0,0,0
20260410,4/10/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.76,346,159,2.18,5,4,0,0,0
20260411,4/11/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5.18,333,118,2.82,4,3,0,0,0
20260412,4/12/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,245,118,2.08,3,2,1,0,0
20260413,4/13/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,256,108,2.37,4,3,0,0,0
20260414,4/14/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.98,416,213,1.95,7,5,1,0,0
20260415,4/15/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,5,287,78,3.68,4,3,0,0,0
20260416,4/16/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,6.81,441,163,2.71,7,6,2,0,0
20260417,4/17/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.5,442,131,3.37,7,5,0,0,0
20260418,4/18/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,7.38,361,235,1.54,4,3,2,0,0
20260419,4/19/2026,CMP_002,ADS_0008,CRV_00029,AUD_006,8.24,470,251,1.87,5,4,2,0,0
20260120,1/20/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.93,344,119,2.89,12,10,2,0,0
20260121,1/21/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.43,268,166,1.61,9,7,0,0,0
20260122,1/22/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.82,358,98,3.65,9,7,0,0,0
20260123,1/23/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.69,413,228,1.81,10,8,0,0,0
20260124,1/24/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.45,463,166,2.79,13,11,1,0,0
20260125,1/25/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.74,444,124,3.58,13,10,0,0,0
20260126,1/26/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.36,369,110,3.35,11,8,0,0,0
20260127,1/27/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.38,281,84,3.35,9,7,1,0,0
20260128,1/28/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.66,329,158,2.08,11,8,0,0,0
20260129,1/29/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.58,459,171,2.68,11,9,2,0,0
20260130,1/30/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.65,528,140,3.77,17,14,2,0,0
20260131,1/31/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.88,485,302,1.61,12,10,0,0,0
20260201,2/1/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.7,303,157,1.93,7,6,0,0,0
20260202,2/2/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,252,97,2.6,8,6,1,0,0
20260203,2/3/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,242,73,3.32,6,5,1,0,0
20260204,2/4/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,279,75,3.72,8,6,0,0,0
20260205,2/5/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.03,407,265,1.54,9,7,2,0,0
20260206,2/6/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.55,432,123,3.51,14,11,0,0,0
20260207,2/7/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,278,90,3.09,8,6,1,0,0
20260208,2/8/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,321,100,3.21,8,6,2,0,0
20260209,2/9/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.59,558,140,3.99,17,14,5,1,56.37
20260210,2/10/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.97,379,117,3.24,10,7,0,0,0
20260211,2/11/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.14,361,163,2.21,12,10,1,0,0
20260212,2/12/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,248,81,3.06,7,6,1,0,0
20260213,2/13/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.31,270,122,2.21,6,5,1,0,0
20260214,2/14/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.85,336,85,3.95,9,7,2,0,0
20260215,2/15/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.65,337,148,2.28,9,7,0,0,0
20260216,2/16/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,270,130,2.08,6,5,2,0,0
20260217,2/17/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.9,311,78,3.99,7,6,2,0,0
20260218,2/18/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.89,351,104,3.38,8,6,0,0,0
20260219,2/19/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.87,306,143,2.14,9,8,1,0,0
20260220,2/20/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.66,396,151,2.62,9,8,1,0,0
20260221,2/21/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.57,270,78,3.46,7,5,2,0,0
20260222,2/22/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.03,379,215,1.76,8,6,0,0,0
20260223,2/23/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.56,354,151,2.34,10,8,2,0,0
20260224,2/24/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.25,358,100,3.58,7,6,0,0,0
20260225,2/25/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.02,417,151,2.76,12,10,1,0,0
20260226,2/26/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.82,404,121,3.34,8,6,0,0,0
20260227,2/27/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,313,104,3.01,9,8,2,0,0
20260228,2/28/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.22,416,148,2.81,9,7,2,0,0
20260301,3/1/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.71,344,193,1.78,6,5,1,0,0
20260302,3/2/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,263,74,3.55,7,6,0,0,0
20260303,3/3/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.38,396,161,2.46,10,9,0,0,0
20260304,3/4/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.22,404,146,2.77,8,6,1,0,0
20260305,3/5/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,249,143,1.74,5,4,0,0,0
20260306,3/6/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.98,511,163,3.13,13,10,2,0,0
20260307,3/7/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.24,318,120,2.65,5,4,1,0,0
20260308,3/8/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.51,395,99,3.99,6,5,2,0,0
20260309,3/9/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.45,413,181,2.28,11,8,2,0,0
20260310,3/10/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,281,75,3.75,8,6,1,0,0
20260311,3/11/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,291,85,3.42,8,7,1,0,0
20260312,3/12/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.1,270,105,2.57,6,5,0,0,0
20260313,3/13/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.26,465,259,1.8,9,7,0,0,0
20260314,3/14/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.54,373,113,3.3,8,6,1,0,0
20260315,3/15/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.43,359,130,2.76,8,6,0,0,0
20260316,3/16/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.28,396,238,1.66,7,6,1,0,0
20260317,3/17/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.22,399,178,2.24,7,5,0,0,0
20260318,3/18/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,280,145,1.93,5,4,1,0,0
20260319,3/19/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,250,98,2.55,6,4,2,0,0
20260320,3/20/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,16.24,807,238,3.39,21,19,2,0,0
20260321,3/21/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,16.93,904,283,3.19,19,17,5,1,69.62
20260322,3/22/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,19.32,1034,452,2.29,24,21,1,0,0
20260323,3/23/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,34.07,1916,889,2.16,38,34,5,1,60.01
20260324,3/24/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,33.72,1774,471,3.77,45,40,8,2,147.38
20260325,3/25/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,13.96,712,233,3.06,14,10,0,0,0
20260326,3/26/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.42,520,193,2.69,11,8,2,0,0
20260327,3/27/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.07,322,107,3.01,6,4,1,0,0
20260328,3/28/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.49,465,150,3.1,10,8,2,0,0
20260329,3/29/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.18,326,161,2.02,5,4,1,0,0
20260330,3/30/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.21,374,147,2.54,6,5,1,0,0
20260331,3/31/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.54,341,122,2.8,5,4,2,0,0
20260401,4/1/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.54,414,104,3.98,7,5,1,0,0
20260402,4/2/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.92,401,128,3.13,8,6,2,0,0
20260403,4/3/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,262,71,3.69,5,4,2,0,0
20260404,4/4/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.46,471,150,3.14,7,5,1,0,0
20260405,4/5/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.23,269,67,4.01,4,3,1,0,0
20260406,4/6/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.59,405,240,1.69,6,5,2,0,0
20260407,4/7/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.79,337,131,2.57,7,5,0,0,0
20260408,4/8/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.37,372,104,3.58,8,6,2,0,0
20260409,4/9/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,289,158,1.83,5,4,2,0,0
20260410,4/10/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.74,485,132,3.67,9,7,0,0,0
20260411,4/11/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.92,420,108,3.89,6,5,0,0,0
20260412,4/12/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.25,495,166,2.98,9,7,2,0,0
20260413,4/13/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.69,494,289,1.71,7,6,1,0,0
20260414,4/14/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,6.68,398,116,3.43,8,6,1,0,0
20260415,4/15/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.4,375,120,3.12,8,6,1,0,0
20260416,4/16/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5,291,76,3.83,6,4,0,0,0
20260417,4/17/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,7.57,475,273,1.74,7,6,2,0,0
20260418,4/18/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,5.23,257,85,3.02,3,2,0,0,0
20260419,4/19/2026,CMP_002,ADS_0008,CRV_00030,AUD_006,8.59,431,196,2.2,5,4,2,0,0
20260120,1/20/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,5,288,132,2.18,8,7,1,0,0
20260121,1/21/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,5,285,84,3.39,6,5,2,0,0
20260122,1/22/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,5,295,117,2.52,8,6,0,0,0
20260123,1/23/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,8.4,434,111,3.91,10,8,1,0,0
20260124,1/24/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,8.2,461,247,1.87,11,8,0,0,0
20260125,1/25/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,6.48,414,127,3.26,11,8,0,0,0
20260126,1/26/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,8.1,431,111,3.88,13,11,0,0,0
20260127,1/27/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,5.63,305,197,1.55,6,4,1,0,0
20260128,1/28/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,6.07,301,156,1.93,7,5,0,0,0
20260129,1/29/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,7.94,396,148,2.68,10,8,0,0,0
20260130,1/30/2026,CMP_002,ADS_0008,CRV_00031,AUD_006,7.41,416,126,3.3,9,7,0,0,0
